scalar,RGB_r,RGB_g,RGB_b
0.495601173021,220,221,222
0.496578690127,220,221,222
0.497556207234,220,221,221
0.49853372434,220,221,221
0.499511241447,221,221,221
0.500488758553,221,221,220
0.50146627566,221,221,220
0.502443792766,221,220,220
0.503421309873,222,220,219
0.504398826979,222,220,219
0.505376344086,222,220,219
0.506353861193,222,220,218
0.507331378299,222,220,218
0.508308895406,223,220,218
0.509286412512,223,220,217
0.510263929619,223,219,217
0.511241446725,223,219,217
0.512218963832,224,219,216
0.513196480938,224,219,216
0.514173998045,224,219,216
0.515151515152,224,219,215
0.516129032258,225,219,215
0.517106549365,225,219,214
0.518084066471,225,218,214
0.519061583578,225,218,214
0.520039100684,225,218,213
0.521016617791,226,218,213
0.521994134897,226,218,213
0.522971652004,226,218,212
0.52394916911,226,218,212
0.524926686217,226,218,212
0.525904203324,227,217,211
0.52688172043,227,217,211
0.527859237537,227,217,211
0.528836754643,227,217,210
0.52981427175,227,217,210
0.530791788856,228,217,209
0.531769305963,228,216,209
0.532746823069,228,216,209
0.533724340176,228,216,208
0.534701857283,229,216,208
0.535679374389,229,216,208
0.536656891496,229,216,207
0.537634408602,229,216,207
0.538611925709,229,215,207
0.539589442815,229,215,206
0.540566959922,230,215,206
0.541544477028,230,215,205
0.542521994135,230,215,205
0.543499511241,230,215,205
0.544477028348,230,214,204
0.545454545455,231,214,204
0.546432062561,231,214,204
0.547409579668,231,214,203
0.548387096774,231,214,203
0.549364613881,231,214,202
0.550342130987,231,213,202
0.551319648094,232,213,202
0.5522971652,232,213,201
0.553274682307,232,213,201
0.554252199413,232,213,201
0.55522971652,232,213,200
0.556207233627,233,212,200
0.557184750733,233,212,199
0.55816226784,233,212,199
0.559139784946,233,212,199
0.560117302053,233,212,198
0.561094819159,233,211,198
0.562072336266,234,211,198
0.563049853372,234,211,197
0.564027370479,234,211,197
0.565004887586,234,211,196
0.565982404692,234,210,196
0.566959921799,234,210,196
0.567937438905,234,210,195
0.568914956012,235,210,195
0.569892473118,235,210,195
0.570869990225,235,209,194
0.571847507331,235,209,194
0.572825024438,235,209,193
0.573802541544,235,209,193
0.574780058651,236,209,193
0.575757575758,236,208,192
0.576735092864,236,208,192
0.577712609971,236,208,192
0.578690127077,236,208,191
0.579667644184,236,208,191
0.58064516129,236,207,190
0.581622678397,236,207,190
0.582600195503,237,207,190
0.58357771261,237,207,189
0.584555229717,237,207,189
0.585532746823,237,206,188
0.58651026393,237,206,188
0.587487781036,237,206,188
0.588465298143,237,206,187
0.589442815249,238,205,187
0.590420332356,238,205,187
0.591397849462,238,205,186
0.592375366569,238,205,186
0.593352883675,238,205,185
0.594330400782,238,204,185
0.595307917889,238,204,185
0.596285434995,238,204,184
0.597262952102,238,204,184
0.598240469208,239,203,183
0.599217986315,239,203,183
0.600195503421,239,203,183
0.601173020528,239,203,182
0.602150537634,239,202,182
0.603128054741,239,202,182
0.604105571848,239,202,181
0.605083088954,239,202,181
0.606060606061,239,202,180
0.607038123167,240,201,180
0.608015640274,240,201,180
0.60899315738,240,201,179
0.609970674487,240,201,179
0.610948191593,240,200,178
0.6119257087,240,200,178
0.612903225806,240,200,178
0.613880742913,240,200,177
0.61485826002,240,199,177
0.615835777126,240,199,176
0.616813294233,240,199,176
0.617790811339,241,199,176
0.618768328446,241,198,175
0.619745845552,241,198,175
0.620723362659,241,198,175
0.621700879765,241,197,174
0.622678396872,241,197,174
0.623655913978,241,197,173
0.624633431085,241,197,173
0.625610948192,241,196,173
0.626588465298,241,196,172
0.627565982405,241,196,172
0.628543499511,241,196,171
0.629521016618,241,195,171
0.630498533724,242,195,171
0.631476050831,242,195,170
0.632453567937,242,195,170
0.633431085044,242,194,169
0.634408602151,242,194,169
0.635386119257,242,194,169
0.636363636364,242,193,168
0.63734115347,242,193,168
0.638318670577,242,193,167
0.639296187683,242,193,167
0.64027370479,242,192,167
0.641251221896,242,192,166
0.642228739003,242,192,166
0.643206256109,242,191,166
0.644183773216,242,191,165
0.645161290323,242,191,165
0.646138807429,242,191,164
0.647116324536,243,190,164
0.648093841642,243,190,164
0.649071358749,243,190,163
0.650048875855,243,189,163
0.651026392962,243,189,162
0.652003910068,243,189,162
0.652981427175,243,189,162
0.653958944282,243,188,161
0.654936461388,243,188,161
0.655913978495,243,188,160
0.656891495601,243,187,160
0.657869012708,243,187,160
0.658846529814,243,187,159
0.659824046921,243,186,159
0.660801564027,243,186,158
0.661779081134,243,186,158
0.66275659824,243,185,158
0.663734115347,243,185,157
0.664711632454,243,185,157
0.66568914956,243,185,156
0.666666666667,243,184,156
0.667644183773,243,184,156
0.66862170088,243,184,155
0.669599217986,243,183,155
0.670576735093,243,183,154
0.671554252199,243,183,154
0.672531769306,243,182,154
0.673509286413,243,182,153
0.674486803519,243,182,153
0.675464320626,243,181,153
0.676441837732,243,181,152
0.677419354839,243,181,152
0.678396871945,243,180,151
0.679374389052,243,180,151
0.680351906158,243,180,151
0.681329423265,243,179,150
0.682306940371,243,179,150
0.683284457478,243,179,149
0.684261974585,243,178,149
0.685239491691,243,178,149
0.686217008798,243,178,148
0.687194525904,243,177,148
0.688172043011,243,177,147
0.689149560117,243,177,147
0.690127077224,243,176,147
0.69110459433,243,176,146
0.692082111437,243,176,146
0.693059628543,243,175,145
0.69403714565,243,175,145
0.695014662757,243,175,145
0.695992179863,243,174,144
0.69696969697,243,174,144
0.697947214076,243,174,144
0.698924731183,243,173,143
0.699902248289,243,173,143
0.700879765396,243,173,142
0.701857282502,243,172,142
0.702834799609,243,172,142
0.703812316716,243,172,141
0.704789833822,243,171,141
0.705767350929,243,171,140
0.706744868035,243,171,140
0.707722385142,243,170,140
0.708699902248,243,170,139
0.709677419355,243,170,139
0.710654936461,243,169,138
0.711632453568,243,169,138
0.712609970674,243,168,138
0.713587487781,243,168,137
0.714565004888,243,168,137
0.715542521994,242,167,136
0.716520039101,242,167,136
0.717497556207,242,167,136
0.718475073314,242,166,135
0.71945259042,242,166,135
0.720430107527,242,166,135
0.721407624633,242,165,134
0.72238514174,242,165,134
0.723362658847,242,164,133
0.724340175953,242,164,133
0.72531769306,242,164,133
0.726295210166,242,163,132
0.727272727273,242,163,132
0.728250244379,242,163,131
0.729227761486,242,162,131
0.730205278592,242,162,131
0.731182795699,242,161,130
0.732160312805,241,161,130
0.733137829912,241,161,130
0.734115347019,241,160,129
0.735092864125,241,160,129
0.736070381232,241,160,128
0.737047898338,241,159,128
0.738025415445,241,159,128
0.739002932551,241,158,127
0.739980449658,241,158,127
0.740957966764,241,158,126
0.741935483871,241,157,126
0.742913000978,241,157,126
0.743890518084,241,156,125
0.744868035191,240,156,125
0.745845552297,240,156,125
0.746823069404,240,155,124
0.74780058651,240,155,124
0.748778103617,240,155,123
0.749755620723,240,154,123
0.75073313783,240,154,123
0.751710654936,240,153,122
0.752688172043,240,153,122
0.75366568915,240,153,121
0.754643206256,240,152,121
0.755620723363,239,152,121
0.756598240469,239,151,120
0.757575757576,239,151,120
0.758553274682,239,151,120
0.759530791789,239,150,119
0.760508308895,239,150,119
0.761485826002,239,149,118
