scalar,RGB_r,RGB_g,RGB_b
0.13587487781,0.482420782529,0.516605189657,0.93045130372
0.136852394917,0.4835040933,0.518171487713,0.931355113806
0.137829912023,0.484587744315,0.519735704648,0.932253474131
0.13880742913,0.485671734584,0.521297829354,0.933146376369
0.139784946237,0.486756063064,0.522857850709,0.934033812253
0.140762463343,0.48784072866,0.524415757573,0.934915773574
0.14173998045,0.488925730228,0.525971538795,0.935792252178
0.142717497556,0.490011066567,0.527525183208,0.93666323997
0.143695014663,0.491096736428,0.52907667963,0.937528728913
0.144672531769,0.492182738508,0.530626016869,0.938388711025
0.145650048876,0.493269071452,0.532173183717,0.939243178386
0.146627565982,0.494355733854,0.533718168957,0.940092123129
0.147605083089,0.495442724256,0.535260961357,0.940935537449
0.148582600196,0.496530041147,0.536801549677,0.941773413595
0.149560117302,0.497617682964,0.538339922662,0.942605743877
0.150537634409,0.498705648093,0.539876069051,0.943432520661
0.151515151515,0.499793934868,0.541409977569,0.944253736372
0.152492668622,0.50088254157,0.542941636934,0.945069383493
0.153470185728,0.501971466428,0.544471035854,0.945879454564
0.154447702835,0.503060707621,0.545998163028,0.946683942185
0.155425219941,0.504150263274,0.547523007147,0.947482839012
0.156402737048,0.505240131461,0.549045556893,0.948276137762
0.157380254154,0.506330310204,0.550565800942,0.949063831208
0.158357771261,0.507420797473,0.552083727962,0.949845912182
0.159335288368,0.508511591187,0.553599326614,0.950622373575
0.160312805474,0.509602689212,0.555112585552,0.951393208336
0.161290322581,0.510694089363,0.556623493426,0.952158409473
0.162267839687,0.511785789404,0.558132038878,0.952917970052
0.163245356794,0.512877787046,0.559638210546,0.953671883198
0.1642228739,0.513970079949,0.561141997063,0.954420142095
0.165200391007,0.515062665721,0.562643387057,0.955162739984
0.166177908113,0.51615554192,0.564142369151,0.955899670168
0.16715542522,0.517248706049,0.565638931966,0.956630926005
0.168132942326,0.518342155564,0.567133064118,0.957356500914
0.169110459433,0.519435887867,0.56862475422,0.958076388374
0.17008797654,0.520529900309,0.570113990882,0.95879058192
0.171065493646,0.52162419019,0.571600762712,0.959499075149
0.172043010753,0.522718754758,0.573085058316,0.960201861715
0.173020527859,0.523813591212,0.574566866297,0.960898935331
0.173998044966,0.524908696697,0.576046175257,0.961590289771
0.174975562072,0.526004068308,0.577522973796,0.962275918866
0.175953079179,0.527099703092,0.578997250515,0.962955816508
0.176930596285,0.52819559804,0.580468994012,0.963629976647
0.177908113392,0.529291750095,0.581938192887,0.964298393293
0.178885630499,0.53038815615,0.583404835737,0.964961060515
0.179863147605,0.531484813045,0.584868911162,0.96561797244
0.180840664712,0.532581717572,0.586330407762,0.966269123257
0.181818181818,0.533678866469,0.587789314136,0.966914507213
0.182795698925,0.534776256428,0.589245618887,0.967554118615
0.183773216031,0.535873884086,0.590699310616,0.968187951828
0.184750733138,0.536971746034,0.592150377929,0.968816001279
0.185728250244,0.538069838809,0.593598809433,0.969438261451
0.186705767351,0.5391681589,0.595044593735,0.970054726891
0.187683284457,0.540266702746,0.596487719448,0.970665392202
0.188660801564,0.541365466735,0.597928175185,0.971270252048
0.189638318671,0.542464447207,0.599365949563,0.971869301154
0.190615835777,0.543563640449,0.600801031204,0.972462534301
0.191593352884,0.544663042702,0.602233408732,0.973049946334
0.19257086999,0.545762650155,0.603663070773,0.973631532156
0.193548387097,0.546862458948,0.605090005961,0.974207286728
0.194525904203,0.547962465173,0.606514202932,0.974777205073
0.19550342131,0.549062664871,0.607935650326,0.975341282274
0.196480938416,0.550163054034,0.609354336791,0.975899513472
0.197458455523,0.551263628606,0.610770250976,0.976451893871
0.19843597263,0.552364384481,0.612183381539,0.97699841873
0.199413489736,0.553465317506,0.613593717141,0.977539083373
0.200391006843,0.554566423477,0.61500124645,0.978073883181
0.201368523949,0.555667698142,0.61640595814,0.978602813596
0.202346041056,0.556769137201,0.617807840892,0.97912587012
0.203323558162,0.557870736306,0.619206883391,0.979643048313
0.204301075269,0.55897249106,0.620603074333,0.980154343799
0.205278592375,0.560074397018,0.621996402416,0.980659752259
0.206256109482,0.561176449687,0.62338685635,0.981159269434
0.207233626588,0.562278644526,0.624774424849,0.981652891127
0.208211143695,0.563380976946,0.626159096636,0.982140613199
0.209188660802,0.564483442312,0.627540860442,0.982622431573
0.210166177908,0.56558603594,0.628919705007,0.983098342232
0.211143695015,0.566688753098,0.630295619077,0.983568341216
0.212121212121,0.567791589007,0.631668591408,0.98403242463
0.213098729228,0.568894538843,0.633038610765,0.984490588635
0.214076246334,0.569997597733,0.634405665921,0.984942829455
0.215053763441,0.571100760758,0.63576974566,0.985389143372
0.216031280547,0.57220402295,0.637130838773,0.98582952673
0.217008797654,0.573307379299,0.638488934063,0.986263975932
0.217986314761,0.574410824743,0.639844020341,0.986692487442
0.218963831867,0.575514354179,0.641196086428,0.987115057784
0.219941348974,0.576617962455,0.642545121156,0.987531683541
0.22091886608,0.577721644372,0.643891113368,0.987942361359
0.221896383187,0.578825394687,0.645234051916,0.988347087942
0.222873900293,0.579929208112,0.646573925664,0.988745860053
0.2238514174,0.581033079311,0.647910723487,0.98913867452
0.224828934506,0.582137002904,0.649244434271,0.989525528226
0.225806451613,0.583240973466,0.650575046912,0.989906418117
0.226783968719,0.584344985525,0.651902550319,0.9902813412
0.227761485826,0.585449033568,0.653226933414,0.99065029454
0.228739002933,0.586553112032,0.654548185128,0.991013275263
0.229716520039,0.587657215313,0.655866294406,0.991370280556
0.230694037146,0.588761337761,0.657181250205,0.991721307666
0.231671554252,0.589865473683,0.658493041494,0.9920663539
0.232649071359,0.59096961734,0.659801657257,0.992405416625
0.233626588465,0.592073762951,0.661107086486,0.992738493269
0.234604105572,0.593177904688,0.662409318192,0.993065581319
0.235581622678,0.594282036683,0.663708341394,0.993386678324
0.236559139785,0.595386153022,0.665004145127,0.993701781891
0.237536656891,0.596490247748,0.666296718441,0.99401088969
0.238514173998,0.597594314862,0.667586050396,0.994313999449
0.239491691105,0.598698348321,0.668872130068,0.994611108956
0.240469208211,0.599802342038,0.670154946548,0.994902216062
0.241446725318,0.600906289886,0.671434488939,0.995187318675
0.242424242424,0.602010185693,0.67271074636,0.995466414764
0.243401759531,0.603114023246,0.673983707945,0.99573950236
0.244379276637,0.604217796289,0.675253362842,0.996006579553
0.245356793744,0.605321498525,0.676519700213,0.996267644491
0.24633431085,0.606425123614,0.677782709236,0.996522695386
0.247311827957,0.607528665174,0.679042379104,0.996771730508
0.248289345064,0.608632116784,0.680298699027,0.997014748186
0.24926686217,0.60973547198,0.681551658229,0.997251746812
0.250244379277,0.610838724255,0.682801245949,0.997482724836
0.251221896383,0.611941867065,0.684047451443,0.997707680769
0.25219941349,0.613044893821,0.685290263983,0.997926613181
0.253176930596,0.614147797897,0.686529672858,0.998139520703
0.254154447703,0.615250572625,0.687765667371,0.998346402025
0.255131964809,0.616353211296,0.688998236845,0.998547255898
0.256109481916,0.617455707163,0.690227370616,0.998742081134
0.257086999022,0.618558053436,0.691453058039,0.998930876602
0.258064516129,0.619660243289,0.692675288486,0.999113641233
0.259042033236,0.620762269854,0.693894051345,0.999290374018
0.260019550342,0.621864126224,0.695109336021,0.999461074007
0.260997067449,0.622965805454,0.69632113194,0.99962574031
0.261974584555,0.624067300558,0.69752942854,0.999784372096
0.262952101662,0.625168604514,0.698734215282,0.999936968597
0.263929618768,0.626269710259,0.699935481641,1.0000835291
0.264907135875,0.627370610693,0.701133217112,1.00022405296
0.265884652981,0.628471298677,0.702327411207,1.00035853958
0.266862170088,0.629571767034,0.703518053458,1.00048698843
0.267839687195,0.630672008551,0.704705133414,1.00060939904
0.268817204301,0.631772015974,0.705888640644,1.000725771
0.269794721408,0.632871782015,0.707068564732,1.00083610395
0.270772238514,0.633971299347,0.708244895287,1.00094039761
0.271749755621,0.635070560605,0.709417621931,1.00103865174
0.272727272727,0.63616955839,0.710586734309,1.00113086616
0.273704789834,0.637268285263,0.711752222084,1.00121704077
0.27468230694,0.638366733753,0.712914074938,1.0012971755
0.275659824047,0.639464896347,0.714072282574,1.00137127037
0.276637341153,0.640562765501,0.715226834713,1.00143932543
0.27761485826,0.641660333632,0.716377721096,1.00150134082
0.278592375367,0.642757593123,0.717524931486,1.0015573167
0.279569892473,0.643854536321,0.718668455663,1.00160725334
0.28054740958,0.644951155537,0.719808283431,1.00165115102
0.281524926686,0.646047443049,0.72094440461,1.00168901011
0.282502443793,0.647143391098,0.722076809044,1.00172083103
0.283479960899,0.64823899189,0.723205486596,1.00174661425
0.284457478006,0.649334237599,0.724330427151,1.00176636032
0.285434995112,0.650429120364,0.725451620612,1.00178006983
0.286412512219,0.651523632288,0.726569056907,1.00178774344
0.287390029326,0.652617765441,0.727682725982,1.00178938186
0.288367546432,0.653711511861,0.728792617807,1.00178498588
0.289345063539,0.654804863551,0.729898722369,1.00177455631
0.290322580645,0.655897812481,0.731001029682,1.00175809405
0.291300097752,0.656990350588,0.732099529778,1.00173560005
0.292277614858,0.658082469776,0.733194212711,1.00170707533
0.293255131965,0.659174161917,0.734285068559,1.00167252095
0.294232649071,0.660265418849,0.73537208742,1.00163193803
0.295210166178,0.661356232381,0.736455259415,1.00158532776
0.296187683284,0.662446594285,0.737534574687,1.00153269139
0.297165200391,0.663536496306,0.738610023401,1.00147403022
0.298142717498,0.664625930154,0.739681595745,1.0014093456
0.299120234604,0.66571488751,0.740749281931,1.00133863896
0.300097751711,0.666803360023,0.741813072191,1.00126191178
0.301075268817,0.66789133931,0.742872956781,1.00117916559
0.302052785924,0.668978816958,0.743928925981,1.00109040198
0.30303030303,0.670065784523,0.744980970093,1.0009956226
0.304007820137,0.671152233531,0.746029079443,1.00089482918
0.304985337243,0.672238155479,0.747073244378,1.00078802346
0.30596285435,0.673323541832,0.748113455272,1.00067520729
0.306940371457,0.674408384026,0.749149702521,1.00055638255
0.307917888563,0.675492673467,0.750181976543,1.00043155117
0.30889540567,0.676576401533,0.751210267783,1.00030071516
0.309872922776,0.677659559572,0.752234566707,1.00016387658
0.310850439883,0.678742138902,0.753254863806,1.00002103754
0.311827956989,0.679824130815,0.754271149597,0.999872200213
0.312805474096,0.680905526571,0.755283414618,0.999717366832
0.313782991202,0.681986317405,0.756291649434,0.999556539685
0.314760508309,0.683066494522,0.757295844633,0.999389721118
0.315738025415,0.684146049099,0.758295990827,0.999216913534
0.316715542522,0.685224972287,0.759292078656,0.999038119394
0.317693059629,0.686303255207,0.760284098781,0.998853341216
0.318670576735,0.687380888954,0.761272041889,0.998662581575
0.319648093842,0.688457864598,0.762255898693,0.998465843104
0.320625610948,0.689534173179,0.763235659931,0.998263128492
0.321603128055,0.690609805711,0.764211316365,0.998054440485
0.322580645161,0.691684753183,0.765182858783,0.997839781888
0.323558162268,0.692759006556,0.766150277999,0.99761915556
0.324535679374,0.693832556767,0.767113564853,0.997392564418
0.325513196481,0.694905394725,0.768072710208,0.997160011437
0.326490713587,0.695977511315,0.769027704955,0.996921499648
0.327468230694,0.697048897397,0.769978540011,0.996677032137
0.328445747801,0.698119543803,0.770925206318,0.996426612048
0.329423264907,0.699189441343,0.771867694844,0.996170242581
0.330400782014,0.700258580801,0.772805996584,0.995907926994
0.33137829912,0.701326952937,0.773740102559,0.995639668599
0.332355816227,0.702394548486,0.774670003816,0.995365470766
0.333333333333,0.703461358159,0.775595691428,0.995085336919
0.33431085044,0.704527372644,0.776517156497,0.994799270541
0.335288367546,0.705592582603,0.777434390148,0.994507275169
0.336265884653,0.706656978676,0.778347383536,0.994209354396
0.33724340176,0.707720551481,0.77925612784,0.993905511871
0.338220918866,0.708783291611,0.78016061427,0.993595751301
0.339198435973,0.709845189636,0.78106083406,0.993280076445
0.340175953079,0.710906236105,0.78195677847,0.99295849112
0.341153470186,0.711966421543,0.782848438791,0.992630999199
0.342130987292,0.713025736453,0.783735806339,0.992297604608
0.343108504399,0.714084171316,0.784618872458,0.99195831133
0.344086021505,0.715141716591,0.785497628519,0.991613123405
0.345063538612,0.716198362717,0.786372065921,0.991262044924
0.346041055718,0.71725410011,0.787242176092,0.990905080037
0.347018572825,0.718308919163,0.788107950486,0.990542232947
0.347996089932,0.719362810252,0.788969380587,0.990173507912
0.348973607038,0.720415763729,0.789826457903,0.989798909247
0.349951124145,0.721467769928,0.790679173976,0.989418441319
0.350928641251,0.722518819159,0.791527520371,0.989032108551
0.351906158358,0.723568901714,0.792371488684,0.988639915421
0.352883675464,0.724618007867,0.793211070539,0.988241866461
0.353861192571,0.725666127868,0.794046257588,0.987837966257
0.354838709677,0.72671325195,0.794877041512,0.98742821945
0.355816226784,0.727759370326,0.795703414021,0.987012630736
0.356793743891,0.72880447319,0.796525366854,0.986591204862
0.357771260997,0.729848550718,0.797342891776,0.986163946634
0.358748778104,0.730891593064,0.798155980586,0.985730860908
0.35972629521,0.731933590367,0.798964625107,0.985291952596
0.360703812317,0.732974532745,0.799768817194,0.984847226662
0.361681329423,0.7340144103,0.800568548732,0.984396688125
0.36265884653,0.735053213115,0.801363811632,0.983940342057
0.363636363636,0.736090931255,0.802154597837,0.983478193585
0.364613880743,0.737127554768,0.802940899318,0.983010247888
0.365591397849,0.738163073684,0.803722708079,0.982536510197
0.366568914956,0.739197478016,0.804500016148,0.9820569858
0.367546432063,0.740230757761,0.805272815587,0.981571680035
0.368523949169,0.741262902898,0.806041098487,0.981080598293
0.369501466276,0.742293903389,0.806804856968,0.98058374602
0.370478983382,0.743323749182,0.807564083181,0.980081128714
0.371456500489,0.744352430207,0.808318769305,0.979572751924
0.372434017595,0.745379936378,0.809068907553,0.979058621254
0.373411534702,0.746406257594,0.809814490165,0.978538742359
0.374389051808,0.747431383738,0.810555509412,0.978013120948
0.375366568915,0.748455304679,0.811291957596,0.97748176278
0.376344086022,0.749478010268,0.812023827049,0.976944673668
0.377321603128,0.750499490343,0.812751110135,0.976401859477
0.378299120235,0.751519734727,0.813473799246,0.975853326123
0.379276637341,0.752538733228,0.814191886807,0.975299079574
0.380254154448,0.753556475641,0.814905365273,0.974739125852
0.381231671554,0.754572951746,0.81561422713,0.974173471027
0.382209188661,0.755588151307,0.816318464895,0.973602121223
0.383186705767,0.756602064077,0.817018071116,0.973025082615
0.384164222874,0.757614679795,0.817713038372,0.97244236143
0.38514173998,0.758625988186,0.818403359273,0.971853963945
0.386119257087,0.759635978961,0.819089026462,0.971259896489
0.387096774194,0.760644641819,0.819770032611,0.97066016544
0.3880742913,0.761651966447,0.820446370424,0.970054777231
0.389051808407,0.762657942517,0.821118032639,0.969443738342
0.390029325513,0.763662559691,0.821785012022,0.968827055305
0.39100684262,0.764665807618,0.822447301373,0.968204734703
0.391984359726,0.765667675935,0.823104893523,0.967576783169
0.392961876833,0.766668154265,0.823757781334,0.966943207386
0.393939393939,0.767667232224,0.824405957703,0.966304014089
0.394916911046,0.768664899412,0.825049415555,0.96565921006
0.395894428152,0.76966114542,0.82568814785,0.965008802133
0.396871945259,0.770655959827,0.826322147579,0.964352797192
0.397849462366,0.771649332202,0.826951407764,0.963691202171
0.398826979472,0.772641252104,0.827575921462,0.963024024052
0.399804496579,0.773631709079,0.82819568176,0.962351269868
0.400782013685,0.774620692665,0.828810681779,0.9616729467
0.401759530792,0.775608192388,0.829420914671,0.96098906168
0.402737047898,0.776594197765,0.830026373622,0.960299621987
0.403714565005,0.777578698304,0.83062705185,0.959604634852
0.404692082111,0.778561683503,0.831222942606,0.958904107553
0.405669599218,0.779543142849,0.831814039173,0.958198047416
0.406647116325,0.780523065823,0.832400334868,0.957486461817
0.407624633431,0.781501441893,0.832981823039,0.956769358181
0.408602150538,0.782478260522,0.83355849707,0.956046743979
0.409579667644,0.783453511161,0.834130350375,0.955318626734
0.410557184751,0.784427183256,0.834697376403,0.954585014013
0.411534701857,0.785399266242,0.835259568637,0.953845913434
0.412512218964,0.786369749547,0.83581692059,0.953101332661
0.41348973607,0.787338622591,0.836369425811,0.952351279409
0.414467253177,0.788305874786,0.836917077881,0.951595761436
0.415444770283,0.789271495538,0.837459870417,0.950834786551
0.41642228739,0.790235474242,0.837997797066,0.950068362609
0.417399804497,0.791197800291,0.838530851511,0.949296497512
0.418377321603,0.792158463066,0.839059027468,0.948519199211
0.41935483871,0.793117451944,0.839582318687,0.947736475702
0.420332355816,0.794074756295,0.84010071895,0.946948335028
0.421309872923,0.795030365483,0.840614222076,0.94615478528
0.422287390029,0.795984268864,0.841122821915,0.945355834594
0.423264907136,0.79693645579,0.841626512353,0.944551491153
0.424242424242,0.797886915605,0.84212528731,0.943741763188
0.425219941349,0.79883563765,0.842619140738,0.942926658973
0.426197458456,0.799782611256,0.843108066624,0.942106186832
0.427174975562,0.800727825754,0.843592058992,0.94128035513
0.428152492669,0.801671270467,0.844071111897,0.940449172283
0.429130009775,0.802612934712,0.844545219429,0.939612646749
0.430107526882,0.803552807803,0.845014375713,0.938770787032
0.431085043988,0.804490879049,0.845478574909,0.937923601683
0.432062561095,0.805427137753,0.84593781121,0.937071099296
0.433040078201,0.806361573217,0.846392078846,0.936213288513
0.434017595308,0.807294174734,0.846841372078,0.935350178018
0.434995112414,0.808224931599,0.847285685205,0.934481776541
0.435972629521,0.809153833097,0.84772501256,0.933608092857
0.436950146628,0.810080868514,0.84815934851,0.932729135785
0.437927663734,0.81100602713,0.848588687457,0.931844914188
0.438905180841,0.811929298223,0.849013023839,0.930955436974
0.439882697947,0.812850671068,0.849432352127,0.930060713096
0.440860215054,0.813770134936,0.84984666683,0.929160751548
0.44183773216,0.814687679096,0.850255962489,0.92825556137
0.442815249267,0.815603292814,0.850660233682,0.927345151646
0.443792766373,0.816516965354,0.851059475022,0.926429531501
0.44477028348,0.817428685977,0.851453681157,0.925508710106
0.445747800587,0.818338443943,0.851842846771,0.924582696674
0.446725317693,0.819246228509,0.852226966582,0.923651500461
0.4477028348,0.82015202893,0.852606035345,0.922715130767
0.448680351906,0.821055834462,0.852980047849,0.921773596932
0.449657869013,0.821957634356,0.853348998919,0.920826908342
0.450635386119,0.822857417865,0.853712883417,0.919875074422
0.451612903226,0.823755174238,0.854071696238,0.918918104643
0.452590420332,0.824650892724,0.854425432316,0.917956008516
0.453567937439,0.825544562574,0.854774086618,0.916988795593
0.454545454545,0.826436173034,0.855117654148,0.91601647547
0.455522971652,0.827325713352,0.855456129945,0.915039057783
0.456500488759,0.828213172776,0.855789509086,0.91405655221
0.457478005865,0.829098540553,0.85611778668,0.913068968472
0.458455522972,0.82998180593,0.856440957877,0.912076316328
0.459433040078,0.830862958154,0.856759017859,0.911078605581
0.460410557185,0.831741986475,0.857071961846,0.910075846074
0.461388074291,0.832618880139,0.857379785093,0.909068047689
0.462365591398,0.833493628397,0.857682482893,0.90805522035
0.463343108504,0.834366220498,0.857980050574,0.907037374022
0.464320625611,0.835236645693,0.8582724835,0.90601451871
0.465298142717,0.836104893235,0.858559777071,0.904986664458
0.466275659824,0.836970952377,0.858841926726,0.90395382135
0.467253176931,0.837834812375,0.859118927937,0.902915999511
0.468230694037,0.838696462484,0.859390776215,0.901873209106
0.469208211144,0.839555891963,0.859657467105,0.900825460336
0.47018572825,0.840413090074,0.859918996191,0.899772763445
0.471163245357,0.841268046078,0.860175359093,0.898715128715
0.472140762463,0.84212074924,0.860426551467,0.897652566466
0.47311827957,0.842971188829,0.860672569005,0.896585087058
0.474095796676,0.843819354113,0.860913407438,0.895512700888
0.475073313783,0.844665234366,0.861149062532,0.894435418392
0.47605083089,0.845508818863,0.86137953009,0.893353250047
0.477028347996,0.846350096882,0.861604805951,0.892266206364
0.478005865103,0.847189057707,0.861824885994,0.891174297894
0.478983382209,0.848025690621,0.862039766131,0.890077535225
0.479960899316,0.848859984914,0.862249442314,0.888975928983
0.480938416422,0.849691929878,0.86245391053,0.887869489833
0.481915933529,0.850521514809,0.862653166804,0.886758228474
